"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"装","そう","noun","END","u","1","装","False","False","True"
"建","たて","noun","m","START","0","物","False","False","True"
"物","もの","noun","END","e","1","物","False","False","True"
"紙","かみ","suffix","END","START","0","紙","True","True","True"
"先","せん","noun","z","START","0","祖","False","False","True"
"祖","ぞ","noun","END","n","1","祖","False","False","True"
"飾","かざ","noun","r","START","0","り","True","False","False"
"り","り","noun","END","a","1","り","True","False","False"
"各","かく","noun","j","START","0","自","False","False","True"
"自","じ","noun","END","u","1","自","False","False","True"
"無","む","noun","j","START","0","気","False","False","True"
"邪","じゃ","noun","k","u","1","気","False","False","True"
"気","き","noun","END","a","2","気","False","False","True"
"若","も","adverb","s","START","0","も","True","False","False"
"し","し","adverb","m","o","1","も","True","False","False"
"も","も","adverb","END","i","2","も","True","False","False"
"鳴","な","verb","r","START","0","す","True","False","False"
"ら","ら","verb","s","a","1","す","True","False","False"
"す","す","verb","END","a","2","す","True","False","False"
"橋","はし","noun","w","START","0","し","True","False","False"
"渡","わた","noun","s","i","1","し","True","False","False"
"し","し","noun","END","a","2","し","True","False","False"
"届","とど","verb","k","START","0","る","True","False","False"
"け","け","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"団","だん","noun","k","START","0","結","False","False","True"
"結","けつ","noun","END","n","1","結","False","False","True"
"経","けい","noun","k","START","0","験","False","False","True"
"験","けん","noun","END","i","1","験","False","False","True"
"急","きゅう","adverb","n","START","0","に","True","False","False"
"に","に","adverb","END","u","1","に","True","False","False"
"休","きゅう","noun","g","START","0","学","False","False","True"
"学","がく","noun","END","u","1","学","False","False","True"
"追","お","verb","i","START","0","す","True","False","False"
"い","い","verb","k","o","1","す","True","False","False"
"越","こ","verb","s","i","2","す","True","False","False"
"す","す","verb","END","o","3","す","True","False","False"
"兼","か","suffix","n","START","0","る","True","False","False"
"ね","ね","suffix","r","a","1","る","True","False","False"
"る","る","suffix","END","e","2","る","True","False","False"
"後","こう","noun","k","START","0","悔","False","False","True"
"悔","かい","noun","END","u","1","悔","False","False","True"
"庁","ちょう","noun","END","START","0","庁","True","True","True"
"覚","おぼ","noun","e","START","0","え","True","False","False"
"え","え","noun","END","o","1","え","True","False","False"
"全","ぜん","noun","b","START","0","部","False","False","True"
"部","ぶ","noun","END","n","1","部","False","False","True"
"話","わ","noun","d","START","0","題","False","False","True"
"題","だい","noun","END","a","1","題","False","False","True"
"要","よう","noun","s","START","0","旨","False","False","True"
"旨","し","noun","END","u","1","旨","False","False","True"
"年","ねん","noun","k","START","0","鑑","False","False","True"
"鑑","かん","noun","END","n","1","鑑","False","False","True"
"新","しん","noun","c","START","0","築","False","False","True"
"築","ちく","noun","END","n","1","築","False","False","True"
"重","じゅう","noun","y","START","0","要","False","False","True"
"要","よう","noun","END","u","1","要","False","False","True"
"乗","じょう","noun","s","START","0","車","False","False","True"
"車","しゃ","noun","END","u","1","車","False","False","True"
"進","しん","noun","p","START","0","歩","False","False","True"
"歩","ぽ","noun","END","n","1","歩","False","False","True"
"短","たん","noun","k","START","0","気","False","False","True"
"気","き","noun","END","n","1","気","False","False","True"
"客","きゃく","noun","s","START","0","席","False","False","True"
"席","せき","noun","END","u","1","席","False","False","True"
"周","しゅう","noun","i","START","0","囲","False","False","True"
"囲","い","noun","END","u","1","囲","False","False","True"
"眼","がん","noun","k","START","0","球","False","False","True"
"球","きゅう","noun","END","n","1","球","False","False","True"
"衣","い","noun","r","START","0","料","False","False","True"
"料","りょう","noun","END","i","1","料","False","False","True"
"慌","あわ","verb","t","START","0","る","True","False","False"
"て","て","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"世","よ","expression","n","START","0","中","True","False","False"
"の","の","expression","n","o","1","中","True","False","False"
"中","なか","expression","END","o","2","中","True","False","False"
"張","は","noun","r","START","0","紙","True","False","False"
"り","り","noun","g","a","1","紙","True","False","False"
"紙","がみ","noun","END","i","2","紙","True","False","False"
"階","かい","noun","d","START","0","段","False","False","True"
"段","だん","noun","END","i","1","段","False","False","True"
"養","よう","noun","g","START","0","護","False","False","True"
"護","ご","noun","END","u","1","護","False","False","True"
"移","うつ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","u","1","す","True","False","False"
"時","じ","noun","k","START","0","表","False","False","True"
"刻","こく","noun","h","i","1","表","False","False","True"
"表","ひょう","noun","END","u","2","表","False","False","True"
"誰","だれ","pronoun","k","START","0","か","True","False","False"
"か","か","pronoun","END","e","1","か","True","False","False"
"概","がい","noun","n","START","0","念","False","False","True"
"念","ねん","noun","END","i","1","念","False","False","True"
"都","と","noun","s","START","0","心","False","False","True"
"心","しん","noun","END","o","1","心","False","False","True"
"単","たん","noun","j","START","0","純","False","False","True"
"純","じゅん","noun","END","n","1","純","False","False","True"
"織","おり","noun","m","START","0","物","False","False","True"
"物","もの","noun","END","i","1","物","False","False","True"
"不","ふ","noun","s","START","0","議","False","False","True"
"思","し","noun","g","u","1","議","False","False","True"
"議","ぎ","noun","END","i","2","議","False","False","True"
"観","かん","noun","k","START","0","客","False","False","True"
"客","きゃく","noun","END","n","1","客","False","False","True"
"貸","か","verb","s","START","0","す","True","False","False"
"す","す","verb","END","a","1","す","True","False","False"
"突","とつ","noun","z","START","0","然","False","False","True"
"然","ぜん","noun","END","u","1","然","False","False","True"
"指","し","noun","k","START","0","揮","False","False","True"
"揮","き","noun","END","i","1","揮","False","False","True"
"客","きゃく","noun","m","START","0","間","False","False","True"
"間","ま","noun","END","u","1","間","False","False","True"
"無","む","noun","n","START","0","能","False","False","True"
"能","のう","noun","END","u","1","能","False","False","True"
"尤","もっと","conjunction","m","START","0","も","True","False","False"
"も","も","conjunction","END","o","1","も","True","False","False"
"回","かい","noun","f","START","0","復","False","False","True"
"復","ふく","noun","END","i","1","復","False","False","True"
"並","なら","verb","b","START","0","ぶ","True","False","False"
"ぶ","ぶ","verb","END","a","1","ぶ","True","False","False"
"霜","しも","noun","END","START","0","霜","True","True","True"
"恋","こい","verb","s","START","0","る","True","False","False"
"す","す","verb","r","i","1","る","True","False","False"
"る","る","verb","END","u","2","る","True","False","False"
"開","かい","noun","s","START","0","催","False","False","True"
"催","さい","noun","END","i","1","催","False","False","True"
"調","ちょう","noun","m","START","0","料","False","False","True"
"味","み","noun","r","u","1","料","False","False","True"
"料","りょう","noun","END","i","2","料","False","False","True"
"杖","つえ","noun","END","START","0","杖","True","True","True"
"潰","つぶ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","u","1","す","True","False","False"
"登","と","noun","z","START","0","山","False","False","True"
"山","ざん","noun","END","o","1","山","False","False","True"
"欠","けつ","noun","b","START","0","乏","False","False","True"
"乏","ぼう","noun","END","u","1","乏","False","False","True"
"期","き","noun","END","START","0","期","True","True","True"
"納","のう","noun","n","START","0","入","False","False","True"
"入","にゅう","noun","END","u","1","入","False","False","True"
"強","し","adverb","i","START","0","て","True","False","False"
"い","い","adverb","t","i","1","て","True","False","False"
"て","て","adverb","END","i","2","て","True","False","False"
"新","しん","noun","k","START","0","興","False","False","True"
"興","こう","noun","END","n","1","興","False","False","True"
"晩","ばん","noun","g","START","0","飯","False","False","True"
"御","ご","noun","h","n","1","飯","False","False","True"
"飯","はん","noun","END","o","2","飯","False","False","True"
"予","よ","noun","s","START","0","習","False","False","True"
"習","しゅう","noun","END","o","1","習","False","False","True"
"未","ま","adverb","d","START","0","だ","True","False","False"
"だ","だ","adverb","END","a","1","だ","True","False","False"
"消","き","verb","e","START","0","る","True","False","False"
"え","え","verb","r","i","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"決","き","verb","m","START","0","る","True","False","False"
"め","め","verb","r","i","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"分","ぶん","noun","s","START","0","数","False","False","True"
"数","すう","noun","END","n","1","数","False","False","True"
"免","めん","noun","k","START","0","許","False","False","True"
"許","きょ","noun","END","n","1","許","False","False","True"
"裂","さ","verb","k","START","0","る","True","False","False"
"け","け","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"容","よう","noun","k","START","0","器","False","False","True"
"器","き","noun","END","u","1","器","False","False","True"
"無","む","noun","n","START","0","念","False","False","True"
"念","ねん","noun","END","u","1","念","False","False","True"
"乏","とぼ","adjective","s","START","0","い","True","False","False"
"し","し","adjective","i","o","1","い","True","False","False"
"い","い","adjective","END","i","2","い","True","False","False"
"頼","たよ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"化","か","noun","s","START","0","繊","False","False","True"
"繊","せん","noun","END","a","1","繊","False","False","True"
"仰","あお","verb","g","START","0","ぐ","True","False","False"
"ぐ","ぐ","verb","END","o","1","ぐ","True","False","False"
"扉","とびら","noun","END","START","0","扉","True","True","True"
"持","も","verb","t","START","0","す","True","False","False"
"て","て","verb","n","o","1","す","True","False","False"
"成","な","verb","s","e","2","す","True","False","False"
"す","す","verb","END","a","3","す","True","False","False"
"保","ほ","noun","i","START","0","育","False","False","True"
"育","いく","noun","END","o","1","育","False","False","True"
"上","じょう","noun","k","START","0","京","False","False","True"
"京","きょう","noun","END","u","1","京","False","False","True"
"皺","しわ","noun","END","START","0","皺","True","True","True"
"取","と","adverb","r","START","0","ず","True","False","False"
"り","り","adverb","a","o","1","ず","True","False","False"
"あ","あ","adverb","e","i","2","ず","True","False","False"
"え","え","adverb","z","a","3","ず","True","False","False"
"ず","ず","adverb","END","e","4","ず","True","False","False"
"体","たい","noun","s","START","0","積","False","False","True"
"積","せき","noun","END","i","1","積","False","False","True"
"上","じょう","noun","k","START","0","空","False","False","True"
"空","くう","noun","END","u","1","空","False","False","True"
"集","あつ","verb","m","START","0","る","True","False","False"
"ま","ま","verb","r","u","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"朝","あさ","noun","n","START","0","坊","False","False","True"
"寝","ね","noun","b","a","1","坊","False","False","True"
"坊","ぼう","noun","END","e","2","坊","False","False","True"
"派","は","noun","d","START","0","手","False","False","True"
"手","で","noun","END","a","1","手","False","False","True"
"恥","は","adjective","z","START","0","い","True","False","False"
"ず","ず","adjective","k","a","1","い","True","False","False"
"か","か","adjective","s","u","2","い","True","False","False"
"し","し","adjective","i","a","3","い","True","False","False"
"い","い","adjective","END","i","4","い","True","False","False"
"勉","べん","noun","k","START","0","強","False","False","True"
"強","きょう","noun","END","n","1","強","False","False","True"
"法","ほう","noun","s","START","0","則","False","False","True"
"則","そく","noun","END","u","1","則","False","False","True"
"予","よ","noun","s","START","0","想","False","False","True"
"想","そう","noun","END","o","1","想","False","False","True"
"碗","わん","noun","END","START","0","碗","True","True","True"
"結","むす","verb","b","START","0","ぶ","True","False","False"
"ぶ","ぶ","verb","END","u","1","ぶ","True","False","False"
"悠","ゆう","adjective","y","START","0","々","False","False","True"
"々","ゆう","adjective","END","u","1","々","False","False","True"
"志","こころざ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","a","1","す","True","False","False"
"換","か","verb","e","START","0","る","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"対","たい","noun","m","START","0","面","False","False","True"
"面","めん","noun","END","i","1","面","False","False","True"
"掃","そう","noun","j","START","0","除","False","False","True"
"除","じ","noun","END","u","1","除","False","False","True"
"状","じょう","noun","t","START","0","態","False","False","True"
"態","たい","noun","END","u","1","態","False","False","True"
"確","かく","noun","r","START","0","立","False","False","True"
"立","りつ","noun","END","u","1","立","False","False","True"
"様","よう","suffix","END","START","0","様","True","True","True"
"宝","たから","noun","END","START","0","宝","True","True","True"
"蒸","じょう","noun","h","START","0","発","False","False","True"
"発","はつ","noun","END","u","1","発","False","False","True"
"強","きょう","noun","r","START","0","力","False","False","True"
"力","りょく","noun","END","u","1","力","False","False","True"
"閲","えつ","noun","r","START","0","覧","False","False","True"
"覧","らん","noun","END","u","1","覧","False","False","True"
"祝","しゅく","noun","g","START","0","賀","False","False","True"
"賀","が","noun","END","u","1","賀","False","False","True"
"実","じつ","adverb","n","START","0","に","True","False","False"
"に","に","adverb","END","u","1","に","True","False","False"
"嫋","しなや","noun","k","START","0","か","True","False","False"
"か","か","noun","END","a","1","か","True","False","False"
"宿","しゅく","noun","h","START","0","泊","False","False","True"
"泊","はく","noun","END","u","1","泊","False","False","True"
"所","ところ","conjunction","g","START","0","が","True","False","False"
"が","が","conjunction","END","o","1","が","True","False","False"
"滑","なめ","noun","r","START","0","か","True","False","False"
"ら","ら","noun","k","e","1","か","True","False","False"
"か","か","noun","END","a","2","か","True","False","False"
"ご","ご","noun","z","START","0","じ","True","False","False"
"存","ぞん","noun","j","o","1","じ","True","False","False"
"じ","じ","noun","END","n","2","じ","True","False","False"
"時","じ","noun","d","START","0","代","False","False","True"
"代","だい","noun","END","i","1","代","False","False","True"
"余","よ","noun","k","START","0","暇","False","False","True"
"暇","か","noun","END","o","1","暇","False","False","True"
"旅","りょ","noun","k","START","0","館","False","False","True"
"館","かん","noun","END","o","1","館","False","False","True"
"便","たよ","noun","r","START","0","り","True","False","False"
"り","り","noun","END","o","1","り","True","False","False"
"活","かつ","noun","d","START","0","動","False","False","True"
"動","どう","noun","END","u","1","動","False","False","True"
"校","こう","noun","s","START","0","舎","False","False","True"
"舎","しゃ","noun","END","u","1","舎","False","False","True"
"廃","はい","noun","k","START","0","棄","False","False","True"
"棄","き","noun","END","i","1","棄","False","False","True"
"栽","さい","noun","b","START","0","培","False","False","True"
"培","ばい","noun","END","i","1","培","False","False","True"
"静","せい","noun","s","START","0","止","False","False","True"
"止","し","noun","END","i","1","止","False","False","True"
"患","かん","noun","j","START","0","者","False","False","True"
"者","じゃ","noun","END","n","1","者","False","False","True"
"怠","なま","verb","k","START","0","る","True","False","False"
"け","け","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"首","しゅ","noun","t","START","0","都","False","False","True"
"都","と","noun","END","u","1","都","False","False","True"
"夜","や","noun","g","START","0","具","False","False","True"
"具","ぐ","noun","END","a","1","具","False","False","True"
"身","み","noun","n","START","0","り","True","False","False"
"な","な","noun","r","i","1","り","True","False","False"
"り","り","noun","END","a","2","り","True","False","False"
"見","み","verb","n","START","0","す","True","False","False"
"直","なお","verb","s","i","1","す","True","False","False"
"す","す","verb","END","o","2","す","True","False","False"
"道","どう","noun","j","START","0","場","False","False","True"
"場","じょう","noun","END","u","1","場","False","False","True"
"式","しき","noun","END","START","0","式","True","True","True"
"写","しゃ","noun","s","START","0","真","False","False","True"
"真","しん","noun","END","a","1","真","False","False","True"
"味","み","noun","s","START","0","噌","False","False","True"
"噌","そ","noun","END","i","1","噌","False","False","True"
"航","こう","noun","k","START","0","海","False","False","True"
"海","かい","noun","END","u","1","海","False","False","True"
"折","お","verb","r","START","0","る","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"有","ゆう","noun","n","START","0","能","False","False","True"
"能","のう","noun","END","u","1","能","False","False","True"
"日","ひ","noun","a","START","0","り","True","False","False"
"当","あ","noun","t","i","1","り","True","False","False"
"た","た","noun","r","a","2","り","True","False","False"
"り","り","noun","END","a","3","り","True","False","False"
"通","つう","noun","j","START","0","常","False","False","True"
"常","じょう","noun","END","u","1","常","False","False","True"
"無","む","noun","d","START","0","断","False","False","True"
"断","だん","noun","END","u","1","断","False","False","True"
"産","さん","noun","g","START","0","業","False","False","True"
"業","ぎょう","noun","END","n","1","業","False","False","True"
"余","あま","verb","r","START","0","る","True","False","False"
"る","る","verb","END","a","1","る","True","False","False"
"微","び","noun","s","START","0","笑","False","False","True"
"笑","しょう","noun","END","i","1","笑","False","False","True"
"伝","でん","noun","s","START","0","染","False","False","True"
"染","せん","noun","END","n","1","染","False","False","True"
"襖","ふすま","noun","END","START","0","襖","True","True","True"
"構","かま","noun","e","START","0","え","True","False","False"
"え","え","noun","END","a","1","え","True","False","False"
"途","と","noun","t","START","0","端","False","False","True"
"端","たん","noun","END","o","1","端","False","False","True"
"課","か","noun","t","START","0","程","False","False","True"
"程","てい","noun","END","a","1","程","False","False","True"
"漁","ぎょ","noun","s","START","0","村","False","False","True"
"村","そん","noun","END","o","1","村","False","False","True"
"簡","かん","noun","i","START","0","易","False","False","True"
"易","い","noun","END","n","1","易","False","False","True"
"広","こう","noun","k","START","0","告","False","False","True"
"告","こく","noun","END","u","1","告","False","False","True"
"私","し","noun","t","START","0","鉄","False","False","True"
"鉄","てつ","noun","END","i","1","鉄","False","False","True"
"水","すい","noun","y","START","0","曜","False","False","True"
"曜","よう","noun","END","i","1","曜","False","False","True"
"打","だ","noun","g","START","0","撃","False","False","True"
"撃","げき","noun","END","a","1","撃","False","False","True"
"元","げん","noun","k","START","0","気","False","False","True"
"気","き","noun","END","n","1","気","False","False","True"
"了","りょう","noun","k","START","0","解","False","False","True"
"解","かい","noun","END","u","1","解","False","False","True"
"哀","あわ","noun","r","START","0","れ","True","False","False"
"れ","れ","noun","END","a","1","れ","True","False","False"
"試","ため","verb","s","START","0","す","True","False","False"
"す","す","verb","END","e","1","す","True","False","False"
"諸","しょ","noun","k","START","0","君","False","False","True"
"君","くん","noun","END","o","1","君","False","False","True"
"夜","よ","noun","n","START","0","中","False","False","True"
"中","なか","noun","END","o","1","中","False","False","True"
"一","ひと","noun","k","START","0","言","False","False","True"
"言","こと","noun","END","o","1","言","False","False","True"
"捕","ほ","noun","r","START","0","虜","False","False","True"
"虜","りょ","noun","END","o","1","虜","False","False","True"
"揃","そろ","noun","i","START","0","い","True","False","False"
"い","い","noun","END","o","1","い","True","False","False"
"領","りょう","noun","c","START","0","地","False","False","True"
"地","ち","noun","END","u","1","地","False","False","True"
"武","ぶ","noun","k","START","0","器","False","False","True"
"器","き","noun","END","u","1","器","False","False","True"
"転","てん","noun","k","START","0","校","False","False","True"
"校","こう","noun","END","n","1","校","False","False","True"
"損","そん","noun","s","START","0","失","False","False","True"
"失","しつ","noun","END","n","1","失","False","False","True"
"慣","な","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"銃","じゅう","noun","END","START","0","銃","True","True","True"
"像","ぞう","noun","END","START","0","像","True","True","True"
"誕","たん","noun","j","START","0","生","False","False","True"
"生","じょう","noun","END","n","1","生","False","False","True"
"眠","ねむ","adjective","i","START","0","い","True","False","False"
"い","い","adjective","END","u","1","い","True","False","False"
"語","ご","noun","END","START","0","語","True","True","True"
"日","ひ","noun","END","START","0","日","True","True","True"
"沼","ぬま","noun","END","START","0","沼","True","True","True"
"自","じ","noun","d","START","0","動","False","False","True"
"動","どう","noun","END","i","1","動","False","False","True"
"製","せい","noun","h","START","0","法","False","False","True"
"法","ほう","noun","END","i","1","法","False","False","True"
"相","あい","noun","t","START","0","対","False","False","True"
"対","たい","noun","END","i","1","対","False","False","True"
"字","じ","noun","END","START","0","字","True","True","True"
"早","はや","noun","k","START","0","口","False","False","True"
"口","くち","noun","END","a","1","口","False","False","True"
"鍵","かぎ","noun","END","START","0","鍵","True","True","True"
"共","きょう","noun","s","START","0","存","False","False","True"
"存","そん","noun","END","u","1","存","False","False","True"
"休","きゅう","noun","k","START","0","暇","False","False","True"
"暇","か","noun","END","u","1","暇","False","False","True"
"海","かい","noun","s","START","0","浴","False","False","True"
"水","すい","noun","y","i","1","浴","False","False","True"
"浴","よく","noun","END","i","2","浴","False","False","True"
"固","かた","verb","m","START","0","る","True","False","False"
"ま","ま","verb","r","a","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"茶","ちゃ","noun","END","START","0","茶","True","True","True"
"食","く","verb","u","START","0","う","True","False","False"
"う","う","verb","END","u","1","う","True","False","False"
"命","めい","verb","j","START","0","る","True","False","False"
"じ","じ","verb","r","i","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"下","くだ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","a","1","る","True","False","False"
"郵","ゆう","noun","s","START","0","送","False","False","True"
"送","そう","noun","END","u","1","送","False","False","True"
"土","ど","noun","t","START","0","手","False","False","True"
"手","て","noun","END","o","1","手","False","False","True"
"無","ぶ","noun","s","START","0","汰","False","False","True"
"沙","さ","noun","t","u","1","汰","False","False","True"
"汰","た","noun","END","a","2","汰","False","False","True"
"来","く","noun","r","START","0","る","True","False","False"
"る","る","noun","END","u","1","る","True","False","False"
"評","ひょう","noun","r","START","0","論","False","False","True"
"論","ろん","noun","END","u","1","論","False","False","True"
"頻","しき","adverb","r","START","0","に","True","False","False"
"り","り","adverb","n","i","1","に","True","False","False"
"に","に","adverb","END","i","2","に","True","False","False"
"関","かん","noun","z","START","0","税","False","False","True"
"税","ぜい","noun","END","n","1","税","False","False","True"
"大","たい","noun","k","START","0","会","False","False","True"
"会","かい","noun","END","i","1","会","False","False","True"
"冒","ぼう","adverb","t","START","0","頭","False","False","True"
"頭","とう","adverb","END","u","1","頭","False","False","True"
"取","と","verb","r","START","0","う","True","False","False"
"り","り","verb","a","o","1","う","True","False","False"
"扱","あつか","verb","u","i","2","う","True","False","False"
"う","う","verb","END","a","3","う","True","False","False"
"帰","かえ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","e","1","す","True","False","False"
"足","た","verb","r","START","0","る","True","False","False"
"り","り","verb","r","a","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"入","にゅう","noun","i","START","0","院","False","False","True"
"院","いん","noun","END","u","1","院","False","False","True"
"素","そ","noun","s","START","0","質","False","False","True"
"質","しつ","noun","END","o","1","質","False","False","True"
"鉛","えん","noun","p","START","0","筆","False","False","True"
"筆","ぴつ","noun","END","n","1","筆","False","False","True"
"正","せい","noun","t","START","0","当","False","False","True"
"当","とう","noun","END","i","1","当","False","False","True"
"立","たち","noun","b","START","0","場","False","False","True"
"場","ば","noun","END","i","1","場","False","False","True"
"本","ほん","noun","b","START","0","場","False","False","True"
"場","ば","noun","END","n","1","場","False","False","True"
"緑","みどり","noun","END","START","0","緑","True","True","True"
"動","どう","noun","s","START","0","詞","False","False","True"
"詞","し","noun","END","u","1","詞","False","False","True"
"弾","はず","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"計","けい","noun","k","START","0","器","False","False","True"
"器","き","noun","END","i","1","器","False","False","True"
"本","ほん","noun","k","START","0","気","False","False","True"
"気","き","noun","END","n","1","気","False","False","True"
"霞","かす","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"溢","あふ","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","u","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"妨","ぼう","noun","g","START","0","害","False","False","True"
"害","がい","noun","END","u","1","害","False","False","True"
"桐","きり","noun","END","START","0","桐","True","True","True"
"体","たい","noun","k","START","0","系","False","False","True"
"系","けい","noun","END","i","1","系","False","False","True"
"噛","か","verb","m","START","0","む","True","False","False"
"む","む","verb","END","a","1","む","True","False","False"
"最","さい","noun","z","START","0","善","False","False","True"
"善","ぜん","noun","END","i","1","善","False","False","True"
"下","した","noun","g","START","0","き","True","False","False"
"書","が","noun","k","a","1","き","True","False","False"
"き","き","noun","END","a","2","き","True","False","False"
"日","ひ","noun","b","START","0","々","False","False","True"
"々","び","noun","END","i","1","々","False","False","True"
"貴","き","noun","z","START","0","族","False","False","True"
"族","ぞく","noun","END","i","1","族","False","False","True"
"海","かい","noun","k","START","0","峡","False","False","True"
"峡","きょう","noun","END","i","1","峡","False","False","True"
"老","ろう","noun","s","START","0","衰","False","False","True"
"衰","すい","noun","END","u","1","衰","False","False","True"
"掛","か","verb","k","START","0","る","True","False","False"
"け","け","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"繁","はん","noun","e","START","0","栄","False","False","True"
"栄","えい","noun","END","n","1","栄","False","False","True"
"売","う","noun","r","START","0","れ","True","False","False"
"り","り","noun","k","u","1","れ","True","False","False"
"切","き","noun","r","i","2","れ","True","False","False"
"れ","れ","noun","END","i","3","れ","True","False","False"
"死","し","noun","t","START","0","体","False","False","True"
"体","たい","noun","END","i","1","体","False","False","True"
"踊","おど","verb","r","START","0","る","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"絡","から","verb","m","START","0","む","True","False","False"
"む","む","verb","END","a","1","む","True","False","False"
"塀","へい","noun","END","START","0","塀","True","True","True"
"幾","いく","adverb","t","START","0","多","False","False","True"
"多","た","adverb","END","u","1","多","False","False","True"
"勧","すす","noun","m","START","0","め","True","False","False"
"め","め","noun","END","u","1","め","True","False","False"
"待","ま","adjective","c","START","0","い","True","False","False"
"ち","ち","adjective","d","a","1","い","True","False","False"
"遠","どお","adjective","s","i","2","い","True","False","False"
"し","し","adjective","i","o","3","い","True","False","False"
"い","い","adjective","END","i","4","い","True","False","False"
"述","じゅつ","noun","g","START","0","語","False","False","True"
"語","ご","noun","END","u","1","語","False","False","True"
"簡","かん","noun","s","START","0","素","False","False","True"
"素","そ","noun","END","n","1","素","False","False","True"
"お","お","noun","i","START","0","い","True","False","False"
"祝","いわ","noun","i","o","1","い","True","False","False"
"い","い","noun","END","a","2","い","True","False","False"
"影","かげ","noun","END","START","0","影","True","True","True"
"平","ひら","noun","g","START","0","名","False","False","True"
"仮","が","noun","n","a","1","名","False","False","True"
"名","な","noun","END","a","2","名","False","False","True"
"就","しゅう","noun","n","START","0","任","False","False","True"
"任","にん","noun","END","u","1","任","False","False","True"
"斜","しゃ","noun","m","START","0","面","False","False","True"
"面","めん","noun","END","a","1","面","False","False","True"
"形","けい","noun","y","START","0","詞","False","False","True"
"容","よう","noun","s","i","1","詞","False","False","True"
"詞","し","noun","END","u","2","詞","False","False","True"
"神","かみ","noun","s","START","0","様","False","False","True"
"様","さま","noun","END","i","1","様","False","False","True"
"当","とう","noun","n","START","0","人","False","False","True"
"人","にん","noun","END","u","1","人","False","False","True"
"配","はい","noun","r","START","0","列","False","False","True"
"列","れつ","noun","END","i","1","列","False","False","True"
"着","ちゃく","adverb","c","START","0","々","False","False","True"
"々","ちゃく","adverb","END","u","1","々","False","False","True"
"長","ちょう","noun","h","START","0","形","False","False","True"
"方","ほう","noun","k","u","1","形","False","False","True"
"形","けい","noun","END","u","2","形","False","False","True"
"即","そく","verb","s","START","0","る","True","False","False"
"す","す","verb","r","u","1","る","True","False","False"
"る","る","verb","END","u","2","る","True","False","False"
"切","き","noun","x","START","0","け","True","False","False"
"っ","っ","noun","k","i","1","け","True","False","False"
"掛","か","noun","k","u","2","け","True","False","False"
"け","け","noun","END","a","3","け","True","False","False"
"昼","ひる","noun","n","START","0","寝","False","False","True"
"寝","ね","noun","END","u","1","寝","False","False","True"
"甘","あま","verb","e","START","0","る","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"沿","ぞ","suffix","i","START","0","い","True","False","False"
"い","い","suffix","END","o","1","い","True","False","False"
"係","かかり","suffix","END","START","0","係","True","True","True"
"人","じん","noun","k","START","0","口","False","False","True"
"口","こう","noun","END","n","1","口","False","False","True"
"味","あじ","noun","w","START","0","い","True","False","False"
"わ","わ","noun","i","i","1","い","True","False","False"
"い","い","noun","END","a","2","い","True","False","False"
"電","でん","noun","g","START","0","源","False","False","True"
"源","げん","noun","END","n","1","源","False","False","True"
"給","きゅう","noun","s","START","0","食","False","False","True"
"食","しょく","noun","END","u","1","食","False","False","True"
"機","き","noun","k","START","0","構","False","False","True"
"構","こう","noun","END","i","1","構","False","False","True"
"駆","か","verb","k","START","0","る","True","False","False"
"け","け","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"失","しつ","noun","b","START","0","望","False","False","True"
